open,high,low,close,volume,average,barCount
1.17163,1.171695,1.17163,1.17168,-1.0,-1.0,-1
1.17168,1.17169,1.17168,1.171685,-1.0,-1.0,-1
1.171685,1.171695,1.171685,1.171685,-1.0,-1.0,-1
1.171685,1.17169,1.17168,1.17168,-1.0,-1.0,-1
1.17168,1.171695,1.17168,1.17169,-1.0,-1.0,-1
1.17169,1.171695,1.171675,1.171675,-1.0,-1.0,-1
1.171675,1.171685,1.17167,1.17168,-1.0,-1.0,-1
1.17168,1.171685,1.17167,1.171675,-1.0,-1.0,-1
1.171675,1.1717,1.17167,1.171685,-1.0,-1.0,-1
1.171685,1.17169,1.171675,1.17168,-1.0,-1.0,-1
1.17168,1.171695,1.17167,1.171685,-1.0,-1.0,-1
1.171685,1.171695,1.171685,1.171685,-1.0,-1.0,-1
